t_sec,x,y,z
0.0000,-0.0073089599609375,-0.038604736328125,-1.0020294189453125
0.6236,-0.00665283203125,-0.038604736328125,-1.0020294189453125
1.9740,-0.00665283203125,-0.038726806640625,-1.0020294189453125
3.0272,-0.00665283203125,-0.038726806640625,-1.00091552734375
3.6465,-0.00653076171875,-0.038726806640625,-1.00091552734375
5.0021,-0.00653076171875,-0.0389251708984375,-1.00091552734375
6.0559,-0.00653076171875,-0.0389251708984375,-1.0008544921875
6.6597,-0.0067596435546875,-0.0389251708984375,-1.0008544921875
8.0403,-0.0067596435546875,-0.03985595703125,-1.0008544921875
9.0814,-0.0067596435546875,-0.03985595703125,-0.999725341796875
10.6944,-0.0062255859375,-0.03985595703125,-0.999725341796875
