t_sec,x,y,z
0.0000,0.455902099609375,-0.3134307861328125,-0.77032470703125
1.9727,0.455902099609375,0.1282196044921875,-0.77032470703125
2.9801,0.455902099609375,0.1282196044921875,-1.0170440673828125
3.0329,-0.517486572265625,0.1282196044921875,-1.0170440673828125
4.9953,-0.517486572265625,-0.533599853515625,-1.0170440673828125
6.0058,-0.517486572265625,-0.533599853515625,-0.4509735107421875
6.0645,-0.2641448974609375,-0.533599853515625,-0.4509735107421875
8.0249,-0.2641448974609375,-0.3059234619140625,-0.4509735107421875
9.0280,-0.2641448974609375,-0.3059234619140625,-0.8224639892578125
9.1065,-0.078826904296875,-0.3059234619140625,-0.8224639892578125
11.0440,-0.078826904296875,-0.2870025634765625,-0.8224639892578125
