t_sec,x,y,z
0.0000,-0.0941314697265625,-0.605194091796875,-0.7805023193359375
0.1710,-0.0927276611328125,-0.605194091796875,-0.7805023193359375
1.9865,-0.0927276611328125,-0.6076202392578125,-0.7805023193359375
3.0211,-0.0927276611328125,-0.6076202392578125,-0.79217529296875
3.1972,-0.10223388671875,-0.6076202392578125,-0.79217529296875
5.0000,-0.10223388671875,-0.598480224609375,-0.79217529296875
6.0477,-0.10223388671875,-0.598480224609375,-0.8037261962890625
7.2204,-0.0899505615234375,-0.598480224609375,-0.8037261962890625
9.0202,-0.0899505615234375,-0.60986328125,-0.8037261962890625
10.0687,-0.0899505615234375,-0.60986328125,-0.7975006103515625
