t_sec,x,y,z
0.0000,-0.01373291015625,-0.035247802734375,-1.0009613037109375
1.1951,-0.01373291015625,-0.035736083984375,-1.0009613037109375
2.3151,-0.01373291015625,-0.035736083984375,-1.002166748046875
3.0333,-0.0128631591796875,-0.035736083984375,-1.002166748046875
4.2274,-0.0128631591796875,-0.034942626953125,-1.002166748046875
5.3509,-0.0128631591796875,-0.034942626953125,-1.00140380859375
6.0551,-0.0130157470703125,-0.034942626953125,-1.00140380859375
7.2495,-0.0130157470703125,-0.035125732421875,-1.00140380859375
8.3882,-0.0130157470703125,-0.035125732421875,-0.9998321533203125
9.0873,-0.012664794921875,-0.035125732421875,-0.9998321533203125
10.2926,-0.012664794921875,-0.034576416015625,-0.9998321533203125
