t_sec,x,y,z
0.0000,-0.0951385498046875,-0.60986328125,-0.7975006103515625
1.8115,-0.0951385498046875,-0.5985870361328125,-0.7975006103515625
2.8603,-0.0951385498046875,-0.5985870361328125,-0.809326171875
3.0132,-0.0935821533203125,-0.5985870361328125,-0.809326171875
4.8185,-0.0935821533203125,-0.60980224609375,-0.809326171875
5.8711,-0.0935821533203125,-0.60980224609375,-0.76837158203125
6.0365,-0.0899658203125,-0.60980224609375,-0.76837158203125
7.8303,-0.0899658203125,-0.59918212890625,-0.76837158203125
8.8895,-0.0899658203125,-0.59918212890625,-0.82513427734375
9.0592,-0.10235595703125,-0.59918212890625,-0.82513427734375
10.8530,-0.10235595703125,-0.616424560546875,-0.82513427734375
