t_sec,x,y,z
0.0000,-0.0524444580078125,-0.471282958984375,-0.8906097412109375
1.8427,-0.0524444580078125,-0.4713897705078125,-0.8906097412109375
2.8605,-0.0524444580078125,-0.4713897705078125,-0.8795318603515625
3.0256,-0.3235626220703125,-0.4713897705078125,-0.8795318603515625
4.8768,-0.3235626220703125,-0.4865875244140625,-0.8795318603515625
5.8812,-0.3235626220703125,-0.4865875244140625,-0.813232421875
6.0504,0.37884521484375,-0.4865875244140625,-0.813232421875
7.8985,0.37884521484375,-0.4585418701171875,-0.813232421875
8.9058,0.37884521484375,-0.4585418701171875,-0.7973785400390625
9.0794,0.3172454833984375,-0.4585418701171875,-0.7973785400390625
10.9149,0.3172454833984375,-0.439361572265625,-0.7973785400390625
