t_sec,x,y,z
0.0000,-0.0093231201171875,-0.32672119140625,-0.9422607421875
1.0016,-0.0093231201171875,-0.325042724609375,-0.9422607421875
3.0018,-0.0093231201171875,-0.325042724609375,-0.9530181884765625
3.0027,-0.0201416015625,-0.325042724609375,-0.9530181884765625
4.0033,-0.0201416015625,-0.328704833984375,-0.9530181884765625
6.0050,-0.0201416015625,-0.328704833984375,-0.9482269287109375
6.0052,0.0113677978515625,-0.328704833984375,-0.9482269287109375
7.0064,0.0113677978515625,-0.3216705322265625,-0.9482269287109375
9.0062,0.0113677978515625,-0.3216705322265625,-0.9586334228515625
9.0073,0.0057373046875,-0.3216705322265625,-0.9586334228515625
10.0080,0.0057373046875,-0.323760986328125,-0.9586334228515625
