t_sec,x,y,z
0.0000,-0.10992431640625,-0.587982177734375,-0.8382110595703125
1.8784,-0.10992431640625,-0.6014862060546875,-0.8382110595703125
2.9354,-0.10992431640625,-0.6014862060546875,-0.7927703857421875
3.0289,-0.1117706298828125,-0.6014862060546875,-0.7927703857421875
4.8982,-0.1117706298828125,-0.6025543212890625,-0.7927703857421875
5.9534,-0.1117706298828125,-0.6025543212890625,-0.79205322265625
6.0473,-0.10302734375,-0.6025543212890625,-0.79205322265625
7.9139,-0.10302734375,-0.5993194580078125,-0.79205322265625
8.9812,-0.10302734375,-0.5993194580078125,-0.801361083984375
9.0890,-0.1128387451171875,-0.5993194580078125,-0.801361083984375
10.9401,-0.1128387451171875,-0.59967041015625,-0.801361083984375
