t_sec,x,y,z
0.0000,-0.110137939453125,-0.593170166015625,-0.79803466796875
1.8402,-0.110137939453125,-0.598968505859375,-0.79803466796875
2.9114,-0.110137939453125,-0.598968505859375,-0.797119140625
3.0214,-0.075897216796875,-0.598968505859375,-0.797119140625
4.8702,-0.075897216796875,-0.5798492431640625,-0.797119140625
5.9350,-0.075897216796875,-0.5798492431640625,-0.772003173828125
6.0436,-0.099639892578125,-0.5798492431640625,-0.772003173828125
7.8869,-0.099639892578125,-0.5870208740234375,-0.772003173828125
8.9596,-0.099639892578125,-0.5870208740234375,-0.807342529296875
9.0681,-0.1207427978515625,-0.5870208740234375,-0.807342529296875
10.9117,-0.1207427978515625,-0.59808349609375,-0.807342529296875
