t_sec,x,y,z
0.0000,-0.00604248046875,-0.0390625,-1.0012054443359375
0.5495,-0.0075225830078125,-0.0390625,-1.0012054443359375
2.0214,-0.0075225830078125,-0.0376739501953125,-1.0012054443359375
3.0247,-0.0075225830078125,-0.0376739501953125,-0.9999542236328125
3.5667,-0.005218505859375,-0.0376739501953125,-0.9999542236328125
5.0359,-0.005218505859375,-0.0381011962890625,-0.9999542236328125
6.0461,-0.005218505859375,-0.0381011962890625,-1.001251220703125
6.5922,-0.0063629150390625,-0.0381011962890625,-1.001251220703125
8.0616,-0.0063629150390625,-0.038909912109375,-1.001251220703125
9.0725,-0.0063629150390625,-0.038909912109375,-1.0009765625
9.6152,-0.007598876953125,-0.038909912109375,-1.0009765625
11.0974,-0.007598876953125,-0.0389556884765625,-1.0009765625
