t_sec,x,y,z
0.0000,-0.0075225830078125,-0.03826904296875,-1.0005340576171875
1.0690,-0.0075225830078125,-0.03826904296875,-1.00115966796875
2.0013,-0.0075531005859375,-0.03826904296875,-1.00115966796875
3.0225,-0.0075531005859375,-0.039031982421875,-1.00115966796875
4.0910,-0.0075531005859375,-0.039031982421875,-1.002197265625
5.0354,-0.007659912109375,-0.039031982421875,-1.002197265625
6.0480,-0.007659912109375,-0.0381622314453125,-1.002197265625
7.1130,-0.007659912109375,-0.0381622314453125,-1.000213623046875
8.0597,-0.0074920654296875,-0.0381622314453125,-1.000213623046875
9.0682,-0.0074920654296875,-0.0375213623046875,-1.000213623046875
10.1354,-0.0074920654296875,-0.0375213623046875,-1.0014801025390625
