t_sec,x,y,z
0.0000,-0.6023712158203125,-0.2349853515625,-0.5352325439453125
1.9579,-0.6023712158203125,-0.2913970947265625,-0.5352325439453125
2.9712,-0.6023712158203125,-0.2913970947265625,-0.6002655029296875
3.0317,0.1277313232421875,-0.2913970947265625,-0.6002655029296875
4.9906,0.1277313232421875,-0.168914794921875,-0.6002655029296875
6.0024,0.1277313232421875,-0.168914794921875,-0.8824920654296875
6.0640,-0.4976348876953125,-0.168914794921875,-0.8824920654296875
8.0195,-0.4976348876953125,-0.35101318359375,-0.8824920654296875
9.0271,-0.4976348876953125,-0.35101318359375,-0.824127197265625
9.0954,-0.12078857421875,-0.35101318359375,-0.824127197265625
11.0517,-0.12078857421875,-0.211456298828125,-0.824127197265625
