t_sec,x,y,z
0.0000,-0.1055908203125,-0.590667724609375,-0.799224853515625
0.3535,-0.1089324951171875,-0.590667724609375,-0.799224853515625
2.0282,-0.1089324951171875,-0.5902252197265625,-0.799224853515625
3.0376,-0.1089324951171875,-0.5902252197265625,-0.8294830322265625
3.3960,-0.1125640869140625,-0.5902252197265625,-0.8294830322265625
5.0550,-0.1125640869140625,-0.60552978515625,-0.8294830322265625
6.0592,-0.1125640869140625,-0.60552978515625,-0.774658203125
6.4158,-0.1082916259765625,-0.60552978515625,-0.774658203125
8.0777,-0.1082916259765625,-0.5962371826171875,-0.774658203125
9.0912,-0.1082916259765625,-0.5962371826171875,-0.7928466796875
9.4331,-0.104095458984375,-0.5962371826171875,-0.7928466796875
11.1076,-0.104095458984375,-0.596343994140625,-0.7928466796875
