t_sec,x,y,z
0.0000,-0.00555419921875,-0.03759765625,-1.0013580322265625
0.9972,-0.0061798095703125,-0.03759765625,-1.0013580322265625
2.0026,-0.0061798095703125,-0.0353240966796875,-1.0013580322265625
3.0053,-0.0061798095703125,-0.0353240966796875,-1.000762939453125
3.9999,-0.0062713623046875,-0.0353240966796875,-1.000762939453125
5.0069,-0.0062713623046875,-0.03607177734375,-1.000762939453125
6.0087,-0.0062713623046875,-0.03607177734375,-1.00091552734375
7.0036,-0.0052947998046875,-0.03607177734375,-1.00091552734375
8.0098,-0.0052947998046875,-0.0371551513671875,-1.00091552734375
9.0103,-0.0052947998046875,-0.0371551513671875,-1.0008392333984375
10.0071,-0.006988525390625,-0.0371551513671875,-1.0008392333984375
