t_sec,x,y,z
0.0000,-0.087738037109375,-0.610260009765625,-0.7814788818359375
0.2206,-0.0885772705078125,-0.610260009765625,-0.7814788818359375
2.0088,-0.0885772705078125,-0.60693359375,-0.7814788818359375
3.0163,-0.0885772705078125,-0.60693359375,-0.7918701171875
3.2497,-0.0928497314453125,-0.60693359375,-0.7918701171875
5.0328,-0.0928497314453125,-0.6106414794921875,-0.7918701171875
6.0361,-0.0928497314453125,-0.6106414794921875,-0.7947998046875
7.2702,-0.10186767578125,-0.6106414794921875,-0.7947998046875
9.0706,-0.10186767578125,-0.61102294921875,-0.7947998046875
10.0764,-0.10186767578125,-0.61102294921875,-0.795562744140625
