t_sec,x,y,z
0.0000,-0.0337982177734375,-0.3269500732421875,-0.9744873046875
0.1251,0.06683349609375,-0.3269500732421875,-0.9744873046875
2.0248,0.06683349609375,-0.5088958740234375,-0.9744873046875
3.0293,0.06683349609375,-0.5088958740234375,-0.8610076904296875
3.1534,0.1168975830078125,-0.5088958740234375,-0.8610076904296875
5.0529,0.1168975830078125,-0.503173828125,-0.8610076904296875
6.0588,0.1168975830078125,-0.503173828125,-0.8684844970703125
6.1844,0.1959228515625,-0.503173828125,-0.8684844970703125
8.0799,0.1959228515625,-0.4926300048828125,-0.8684844970703125
9.0915,0.1959228515625,-0.4926300048828125,-0.8408203125
9.2166,0.213226318359375,-0.4926300048828125,-0.8408203125
11.1076,0.213226318359375,-0.496124267578125,-0.8408203125
