t_sec,x,y,z
0.0000,-0.00750732421875,-0.03857421875,-1.0009765625
1.0877,-0.00750732421875,-0.038238525390625,-1.0009765625
2.0911,-0.00750732421875,-0.038238525390625,-1.0005340576171875
3.0244,-0.0069732666015625,-0.038238525390625,-1.0005340576171875
4.1116,-0.0069732666015625,-0.0386962890625,-1.0005340576171875
5.1156,-0.0069732666015625,-0.0386962890625,-1.001251220703125
6.0486,-0.0063629150390625,-0.0386962890625,-1.001251220703125
7.1267,-0.0063629150390625,-0.0383758544921875,-1.001251220703125
8.1398,-0.0063629150390625,-0.0383758544921875,-1.0008392333984375
9.0856,-0.00799560546875,-0.0383758544921875,-1.0008392333984375
10.1660,-0.00799560546875,-0.03900146484375,-1.0008392333984375
