t_sec,x,y,z
0.0000,0.040252685546875,-0.3384857177734375,-0.948089599609375
0.1235,0.0311126708984375,-0.3384857177734375,-0.948089599609375
2.0021,0.0311126708984375,-0.4162139892578125,-0.948089599609375
3.0132,0.0311126708984375,-0.4162139892578125,-0.917144775390625
3.1377,-0.0066375732421875,-0.4162139892578125,-0.917144775390625
5.0325,-0.0066375732421875,-0.3833465576171875,-0.917144775390625
6.0424,-0.0066375732421875,-0.3833465576171875,-0.92474365234375
7.1756,-0.012786865234375,-0.3833465576171875,-0.92474365234375
9.0722,-0.012786865234375,-0.3880157470703125,-0.92474365234375
10.0760,-0.012786865234375,-0.3880157470703125,-0.920562744140625
