t_sec,x,y,z
0.0000,-0.01544189453125,-0.03472900390625,-1.0016937255859375
1.0185,-0.01544189453125,-0.03472900390625,-1.000579833984375
2.0112,-0.015472412109375,-0.03472900390625,-1.000579833984375
3.0157,-0.015472412109375,-0.0349273681640625,-1.000579833984375
4.0402,-0.015472412109375,-0.0349273681640625,-1.00030517578125
5.0275,-0.0142059326171875,-0.0349273681640625,-1.00030517578125
6.0326,-0.0142059326171875,-0.033843994140625,-1.00030517578125
7.0592,-0.0142059326171875,-0.033843994140625,-1.0007476806640625
9.0582,-0.014190673828125,-0.033843994140625,-1.0007476806640625
10.0706,-0.014190673828125,-0.0350494384765625,-1.0007476806640625
