t_sec,x,y,z
0.0000,-0.3997802734375,1.0856475830078125,-0.764678955078125
0.0008,-0.975372314453125,1.0856475830078125,-0.764678955078125
1.9515,-0.975372314453125,-0.3308868408203125,-0.764678955078125
3.0144,-0.975372314453125,-0.3308868408203125,-0.7201690673828125
4.0158,-0.35589599609375,-0.3308868408203125,-0.7201690673828125
5.9601,-0.35589599609375,0.4165191650390625,-0.7201690673828125
7.0172,-0.35589599609375,0.4165191650390625,-0.7744293212890625
7.0203,0.0735931396484375,0.4165191650390625,-0.7744293212890625
8.9653,0.0735931396484375,0.8766326904296875,-0.7744293212890625
10.0208,0.0735931396484375,0.8766326904296875,-1.316864013671875
