t_sec,x,y,z
0.0000,-0.104095458984375,-0.596343994140625,-0.8024749755859375
0.3407,-0.1039581298828125,-0.596343994140625,-0.8024749755859375
2.0148,-0.1039581298828125,-0.6005401611328125,-0.8024749755859375
3.0237,-0.1039581298828125,-0.6005401611328125,-0.7948760986328125
3.3645,-0.1282501220703125,-0.6005401611328125,-0.7948760986328125
5.0305,-0.1282501220703125,-0.6108245849609375,-0.7948760986328125
6.0388,-0.1282501220703125,-0.6108245849609375,-0.7949066162109375
7.3974,-0.1018524169921875,-0.6108245849609375,-0.7949066162109375
9.0573,-0.1018524169921875,-0.5928497314453125,-0.7949066162109375
10.0690,-0.1018524169921875,-0.5928497314453125,-0.7979888916015625
