t_sec,x,y,z
0.0000,-0.1559906005859375,-0.5969085693359375,-0.7813262939453125
0.4179,-0.1492767333984375,-0.5969085693359375,-0.7813262939453125
2.0113,-0.1492767333984375,-0.5892333984375,-0.7813262939453125
3.0271,-0.1492767333984375,-0.5892333984375,-0.80792236328125
4.4284,-0.112762451171875,-0.5892333984375,-0.80792236328125
6.0480,-0.112762451171875,-0.583526611328125,-0.80792236328125
7.0522,-0.112762451171875,-0.583526611328125,-0.7664794921875
7.4381,-0.1518096923828125,-0.583526611328125,-0.7664794921875
9.0656,-0.1518096923828125,-0.592620849609375,-0.7664794921875
10.0807,-0.1518096923828125,-0.592620849609375,-0.8085784912109375
