t_sec,x,y,z
0.0000,-0.0057373046875,-0.03759765625,-1.0020599365234375
0.5855,-0.005828857421875,-0.03759765625,-1.0020599365234375
2.0231,-0.005828857421875,-0.038360595703125,-1.0020599365234375
3.0311,-0.005828857421875,-0.038360595703125,-1.0010223388671875
3.6085,-0.0072784423828125,-0.038360595703125,-1.0010223388671875
5.0586,-0.0072784423828125,-0.038177490234375,-1.0010223388671875
6.0706,-0.0072784423828125,-0.038177490234375,-1.0009918212890625
7.6299,-0.0066680908203125,-0.038177490234375,-1.0009918212890625
9.0888,-0.0066680908203125,-0.0379791259765625,-1.0009918212890625
10.0965,-0.0066680908203125,-0.0379791259765625,-1.0005950927734375
