t_sec,x,y,z
0.0000,-0.0068511962890625,-0.03778076171875,-1.00146484375
1.0387,-0.0068511962890625,-0.03778076171875,-1.0012054443359375
1.9871,-0.007354736328125,-0.03778076171875,-1.0012054443359375
3.0313,-0.007354736328125,-0.0389404296875,-1.0012054443359375
4.0670,-0.007354736328125,-0.0389404296875,-1.0017547607421875
5.0186,-0.00836181640625,-0.0389404296875,-1.0017547607421875
6.0608,-0.00836181640625,-0.0388031005859375,-1.0017547607421875
7.0982,-0.00836181640625,-0.0388031005859375,-1.0013885498046875
8.0483,-0.0064849853515625,-0.0388031005859375,-1.0013885498046875
9.1213,-0.0064849853515625,-0.03594970703125,-1.0013885498046875
10.1272,-0.0064849853515625,-0.03594970703125,-0.998687744140625
