t_sec,x,y,z
0.0000,-0.4124908447265625,-0.4238128662109375,-0.770050048828125
0.0005,-0.34521484375,-0.4238128662109375,-0.770050048828125
1.9564,-0.34521484375,0.3979034423828125,-0.770050048828125
3.0034,-0.34521484375,0.3979034423828125,-0.34844970703125
4.0052,-0.18280029296875,0.3979034423828125,-0.34844970703125
5.9600,-0.18280029296875,1.1958465576171875,-0.34844970703125
7.0109,-0.18280029296875,1.1958465576171875,-1.0850982666015625
7.0114,-0.6114959716796875,1.1958465576171875,-1.0850982666015625
8.9777,-0.6114959716796875,1.3831329345703125,-1.0850982666015625
10.0301,-0.6114959716796875,1.3831329345703125,-0.474578857421875
