t_sec,x,y,z
0.0000,-0.180938720703125,-0.263336181640625,-0.917816162109375
0.0429,0.113006591796875,-0.263336181640625,-0.917816162109375
1.9656,0.113006591796875,-0.25775146484375,-0.917816162109375
3.0412,0.113006591796875,-0.25775146484375,-0.984893798828125
3.0716,-0.734954833984375,-0.25775146484375,-0.984893798828125
5.0205,-0.734954833984375,-0.4751129150390625,-0.984893798828125
6.0768,-0.734954833984375,-0.4751129150390625,-0.516143798828125
6.1086,0.0330657958984375,-0.4751129150390625,-0.516143798828125
8.0463,0.0330657958984375,0.17767333984375,-0.516143798828125
9.1038,0.0330657958984375,0.17767333984375,-0.8704376220703125
9.1494,-0.1479339599609375,0.17767333984375,-0.8704376220703125
11.0700,-0.1479339599609375,-0.1844482421875,-0.8704376220703125
