t_sec,x,y,z
0.0000,-0.040740966796875,-0.4942779541015625,-0.865264892578125
0.1707,-0.028350830078125,-0.4942779541015625,-0.865264892578125
2.0250,-0.028350830078125,-0.495635986328125,-0.865264892578125
3.0340,-0.028350830078125,-0.495635986328125,-0.8490447998046875
3.1891,-0.0306854248046875,-0.495635986328125,-0.8490447998046875
5.0521,-0.0306854248046875,-0.4807586669921875,-0.8490447998046875
6.0608,-0.0306854248046875,-0.4807586669921875,-0.8646697998046875
7.2426,-0.028778076171875,-0.4807586669921875,-0.8646697998046875
9.0897,-0.028778076171875,-0.471282958984375,-0.8646697998046875
10.0974,-0.028778076171875,-0.471282958984375,-0.8906097412109375
