t_sec,x,y,z
0.0000,-0.0064849853515625,-0.0371856689453125,-1.0017242431640625
1.0563,-0.0064849853515625,-0.0371856689453125,-1.0022125244140625
1.7374,-0.005828857421875,-0.0371856689453125,-1.0022125244140625
3.0381,-0.005828857421875,-0.0387725830078125,-1.0022125244140625
4.0885,-0.005828857421875,-0.0387725830078125,-1.00115966796875
4.7547,-0.0067291259765625,-0.0387725830078125,-1.00115966796875
6.0527,-0.0067291259765625,-0.03814697265625,-1.00115966796875
7.1085,-0.0067291259765625,-0.03814697265625,-1.00048828125
7.7723,-0.0050811767578125,-0.03814697265625,-1.00048828125
9.0734,-0.0050811767578125,-0.0385894775390625,-1.00048828125
10.1351,-0.0050811767578125,-0.0385894775390625,-1.00054931640625
