t_sec,x,y,z
0.0000,-0.0106964111328125,-0.036224365234375,-0.9997406005859375
0.8984,-0.0107574462890625,-0.036224365234375,-0.9997406005859375
1.9074,-0.0107574462890625,-0.0369110107421875,-0.9997406005859375
3.0242,-0.0107574462890625,-0.0369110107421875,-1.00067138671875
3.9520,-0.0133056640625,-0.0369110107421875,-1.00067138671875
4.9556,-0.0133056640625,-0.036163330078125,-1.00067138671875
6.0696,-0.0133056640625,-0.036163330078125,-1.001220703125
7.9760,-0.010955810546875,-0.036163330078125,-1.001220703125
8.9903,-0.010955810546875,-0.036895751953125,-1.001220703125
10.1228,-0.010955810546875,-0.036895751953125,-1.000762939453125
